Date,New_Starts_1L,1L_VRd,Total_1L,1L_D-VRd,1L_VTd,1L_D-VTd,1L_Rd,1L_DRd,1L_VRd-lite,2L_DVd,Total_2L,2L_DRd_2L,2L_DKd,2L_Kd,2L_PVd,2L_Isa-Kd,2L_Selinexor-Vd,3L_PVd_3L,Total_3L,3L_DKd_3L,3L_Kd_3L,3L_Elo-Pd,3L_Selinexor-Vd_3L,3L_Isa-Pd,4L+_Ide-cel,Total_4L+,4L+_Cilta-cel,4L+_Teclistamab,4L+_Talquetamab
2006-04-01,1324.8666666666668,4021.7589156641884,51820.904212276626,5530.1982638148465,3230.3787310713524,4938.988874802266,12513.2310636087,12520.20232782814,9066.146035487147,1349.3422448534789,11613.861551660842,2470.819208828896,1975.0932681448776,1475.3007418736129,953.72279912018,2232.474287952811,1157.1090008869803,446.2985205970915,3300.6107105094793,810.3859152427169,644.3784229796927,416.6824957326696,527.0079425444831,455.8574134128267,164.0479615910579,878.7599881385768,371.4641583842675,200.53714407149508,142.71072409175628
2006-05-01,1324.8666666666668,4041.1670067961513,52099.60193416997,5573.417908152351,3241.539591214672,4971.689864535623,12563.544353111001,12604.839325980127,9103.403884380044,1361.874065940921,11743.081368546202,2504.420092883038,1997.8628836454652,1489.5960841019678,961.5516313059936,2260.567864220651,1167.2087464481656,452.6096827363203,3351.460627201699,824.6267217054061,654.5997512032452,422.4815310449774,534.8053924281921,462.3375480835579,167.18207540080155,897.7563474148862,380.6655538614426,204.53624316318104,145.37247498946084
2006-06-01,1324.8666666666668,4060.0605129142064,52371.99854956138,5616.047959462126,3252.3054184478624,5003.797777203916,12612.281905625507,12687.988579846957,9139.516396060806,1374.221961200073,11870.850217348981,2537.765476562735,2020.3694096968982,1503.6876555370368,969.258897861353,2288.39140784086,1177.155408650026,458.86074872276413,3401.907145185106,838.7908628395488,664.7416891923706,428.22429291796783,542.533172467353,468.7563790451,170.29909610698007,916.7183524807285,389.88389190883646,208.516672257191,148.01869220772113
2006-07-01,1324.8666666666668,4078.4503108476943,52638.21777147347,5658.09418368884,3262.687426941763,5035.320771194011,12659.483396499243,12769.66981570953,9174.511866592413,1386.386162235999,11997.157535877357,2570.849714667718,2042.6109719736532,1517.5755511707916,976.8446912278836,2315.941220788449,1186.9492238128632,465.05110722895927,3451.9423747646338,852.8749081899621,674.8025037693363,433.9102642992661,550.1903297634252,475.11326151368496,173.39822375540595,935.6396456466059,399.1153976933166,212.4772859891911,150.6487382086923
2006-08-01,1324.8666666666668,4096.3472472168505,52898.38305315231,5699.562395480018,3272.6967690655715,5066.267034896611,12705.188305608448,12849.902843043521,9208.418457841302,1398.3668024180672,12121.992526507656,2603.667248250807,2064.585711167906,1531.2597832255046,984.3089967856284,2343.2136659042626,1196.5903187554852,471.18018478529365,3501.5588242632193,866.8755654524168,684.7805545416123,439.53896013147437,557.7759687706621,481.4075905817607,176.47869826493695,954.5140800278411,408.356380703268,216.4169932181517,153.26200784148435
2006-09-01,1324.8666666666668,4113.762103805301,53152.617160392154,5740.458442823754,3282.3444851602108,5096.644764580426,12749.43576884075,12928.707501291272,9241.264093890448,1410.1639877979628,12245.344637108654,2636.212668704565,2086.2918473428836,1544.7403504144643,991.6517681792069,2370.205230609126,1206.0787840604453,477.24743918745935,3550.7493555003866,880.7896717879682,694.6742851837546,445.10992110308484,565.2892437240936,487.6387945140264,179.53979784283956,973.335715252611,417.60323531067843,220.3347550591232,155.85792703996975
2006-10-01,1324.8666666666668,4130.70557377051,53401.041879264914,5780.788196104342,3291.641469876837,5126.462148758333,12792.264477674797,13006.103622198712,9273.076390881384,1421.7778411269214,12367.203855325053,2668.480756299848,2107.7277184780555,1558.0172806419505,998.872974047089,2396.9125649719663,1215.4147197592185,483.2523550947154,3599.5071521104956,894.6141871045851,704.4822168396853,450.62270959699015,572.729353242409,493.8063302321113,182.58083726851984,992.0988123877239,426.8524409632293,224.22958277679936,158.43595137917555
2006-11-01,1324.8666666666668,4147.188244374544,53643.77780532225,5820.557539794741,3300.5984485090567,5155.727356442715,12833.712607736014,13082.111001473053,9303.882606992138,1433.2085309983402,12487.56090004954,2700.466504877409,2128.8918049936165,1571.0906590966463,1005.9726285961237,2423.3325058696146,1224.5982656177903,489.19444119992966,3647.82569712804,908.3461887629614,714.2029430761531,456.0769072065241,580.0955365103462,499.9096803721269,185.6011661173349,1010.7978283746043,436.10056208106187,228.100535610659,160.9955645655489
2006-12-01,1324.8666666666668,4163.220583966543,53880.94418590794,5859.77236585452,3309.2259598527685,5184.448527926768,12873.817766261549,13156.74937649151,9333.709605554282,1444.4562918126185,12606.407349739322,2732.1651381673873,2149.7827457852964,1583.9606473839071,1012.9508120217778,2449.4620927368724,1233.6296218314624,495.07322856811396,3695.6987575358094,921.9828673659757,723.8351260242337,461.4721134072701,587.3870706558814,505.9483515143335,188.6001669798245,1029.4274102054887,445.344247719879,231.946718587244,163.5362769185411
2007-01-01,1324.8666666666668,4178.812931913343,54112.658799267054,5898.43856830109,3317.5343435934446,5212.633767311434,12912.616952677017,13230.038408189797,9362.583827280927,1455.5214376232386,12723.735728837659,2763.5721206323865,2170.399348704578,1596.6274967165018,1019.8076840675017,2475.298577819133,1242.5090632743215,500.8882698548885,3743.1203741382715,935.5215233949951,733.3774934523906,466.80794508972093,594.6032690480014,511.9218732982746,191.57725371914384,1047.9823890221146,454.5802310522605,235.76728036348624,166.05762388722363
2007-02-01,1345.6208333333332,4195.621655508667,54359.61541877852,5938.213531750815,3327.175312621639,5241.94088215848,12955.899892690932,13306.122586422285,9394.641557625715,1466.4043716669285,12839.5393390243,2794.6831645105535,2190.740597189739,1609.0915569350839,1026.5433218711537,2500.8394326161388,1251.2368942346993,506.6389250949104,3790.0839578878995,948.9595645167241,742.828769304801,472.0837690877661,601.7433327422283,517.8295971414685,194.53163688068267,1066.4570954696408,463.80532871101155,239.5612027619456,168.55892711600097
2007-03-01,1345.6208333333332,4211.992407599572,54601.12389731241,5977.441083412175,3336.492405444501,5270.715051782829,12997.873313288557,13380.864535658839,9425.745100125958,1477.1166643195281,12953.891038521117,2825.505516965573,2210.8168728534597,1621.364393877148,1033.169309072054,2526.0936070025286,1259.824674430814,512.3252471288013,3836.5859846997314,962.2944994588328,752.1879433418555,477.2998136044979,608.8069544774099,523.6715266883351,197.46328162612164,1084.8481310204832,473.0164233360706,243.3281469102616,171.04027914802938
2007-04-01,1345.6208333333332,4227.9330933609335,54837.27237148786,6016.126227833763,3345.492415500996,5298.9629841489705,13038.563579227748,13454.280591279019,9455.913480136427,1487.663461688237,13066.818514100514,2856.04027411936,2230.6322961966303,1633.4511794361115,1039.6901337867714,2551.063854163507,1268.2773147098944,517.946800259276,3882.6214405291757,975.5241476088911,761.4540569308687,482.45562796281354,615.7935840549605,529.4472237123658,200.37142070292728,1103.1500942204252,482.21051561153763,247.0671560069158,173.50100189904455
2007-05-01,1345.6208333333332,4243.452108679215,55068.1552957949,6054.2742165067375,3354.182905934911,5326.691713699864,13077.99923523876,13526.387880686547,9485.16723504887,1498.0473293150608,13178.332120728543,2886.2861742105183,2250.1885334598524,1645.354525271788,1046.1078486785366,2575.7505291399557,1276.5971806528246,523.5035175382783,3928.1872040143503,988.646533320153,770.6263851829916,487.5511932441081,622.7029708268449,535.1566039019744,203.25558304255955,1121.3585182445167,491.3846723240147,250.77753829752012,175.940724580422
2007-06-01,1345.6208333333332,4258.5580526896765,55293.869855518955,6091.8904277237,3362.5717746396076,5353.9084264600015,13116.209738056325,13597.203903483856,9513.527532465781,1508.27005460001,13288.437200668022,2916.241376612982,2269.48658138544,1657.0762805401655,1052.423695838168,2600.153369864643,1284.785841826608,528.9954038297926,3973.280728378941,1001.6598413696845,779.7043182944514,492.5865573931,629.5349510903391,540.7996564015738,206.1153288955305,1139.469123940706,500.53604863458827,254.45864399707474,178.35910241351226
2007-07-01,1345.6208333333332,4273.259604889875,55514.51443191301,6128.980314897458,3370.667068027392,5380.620384919739,13153.224914628743,13666.746351109534,9541.01579344026,1518.3330218858357,13397.136682502218,2945.9038204473854,2288.5271296663204,1668.6179037101315,1058.638496888016,2624.271856998713,1292.8444529058104,534.4225137315829,4017.8999074276444,1014.562394149459,788.6873388303793,497.56181316840707,636.2894258268643,546.376421720952,208.95025027026136,1157.4778221242038,509.66188918342885,258.1098654505419,180.75581721997165
2007-08-01,1345.6208333333332,4287.565458622106,55730.18777087341,6165.54937821917,3378.476880309089,5406.83488699433,13189.074669509895,13735.03300823423,9567.653488984583,1528.2373777227817,13504.432215842333,2975.271376993928,2307.3107162680258,1679.9806253412848,1064.7528289620589,2648.105367193174,1300.7739233610728,539.784937067378,4062.0429858466414,1027.3526358267932,797.5750061914713,502.4770837629983,642.9663458115994,551.8869771864022,211.75997070235834,1175.3807131583822,518.7595284870333,261.7306366576688,183.13057731132176
2007-09-01,1345.6208333333332,4301.484280068066,55940.98847027896,6201.603146826728,3386.0092916246313,5432.559240357407,13223.788805239225,13802.081691037416,9593.462015125475,1537.9841227390314,13610.324795028935,3004.3419310586455,2325.8378111441466,1691.1655379943734,1070.767124350577,2671.6532550836564,1308.5750126585006,545.0827885684505,4105.708493789302,1040.029120229732,806.3669449798343,507.33251268645455,649.5657007646722,557.3314265601591,214.54414454743613,1193.1740845642794,527.8263907905707,265.3204323407264,185.48311688554628
2007-10-01,1345.6208333333332,4315.0246807994745,56147.014636783744,6237.147166528021,3393.2723268972686,5457.800744918237,13257.396902865772,13867.910205014905,9618.462609760067,1547.574169461568,13714.815146448704,3033.113429989293,2344.108867223679,1702.1736524854448,1076.6817339039185,2694.9149027916965,1316.24839059311,550.3162003638716,4148.895197672714,1052.5905011842462,815.0628359600162,512.1282565069049,656.0875112042085,562.7098924534664,217.30245592744146,1210.8544071550632,536.8599894820712,268.87876667395756,187.81319507159307
2007-11-01,1345.6208333333332,4328.195198348889,56348.36364293171,6272.186990792589,3400.2739269939957,5482.566680102661,13289.928238113005,13932.536314303601,9642.676294276978,1557.0083815363234,13817.90398717465,3061.583915401297,2362.1243538356607,1713.0059358493022,1082.4969701325285,2717.889752037084,1323.7946783824445,555.4853165265991,4191.602062842863,1065.0355246402187,823.6624089261247,516.8644796821458,662.5318222823623,568.0225107854129,220.03461743139198,1228.4183300812767,545.8579261521222,272.40519176719386,190.12059473056846
2007-12-01,1345.6208333333332,4341.004281910517,56545.13194847331,6306.728173822659,3407.0219277835167,5506.864295198453,13321.41172037093,13995.977718351434,9666.123831035802,1566.2876016143782,13919.59220553486,3089.751544621207,2379.8847796455707,1723.6633382211514,1088.2131376229734,2740.577325896694,1331.214477912889,560.5902891922723,4233.8282253581565,1077.363022179601,832.165437045772,521.5413509822232,668.8986991497171,573.2694268085703,222.74036865251276,1245.8626751020195,554.8178893690709,275.8992959795244,192.40512110091132
2008-01-01,1345.6208333333332,4353.460281523686,56737.41496528014,6340.776265028725,3413.524044570061,5530.7008017765875,13351.875847198939,14058.252033561705,9688.82569162047,1575.4126717697413,14019.880990497568,3117.6146055261083,2397.3907088280025,1734.1468124585667,1093.8305549078,2762.977243907332,1338.508393100016,565.63127590777,4275.572970959786,1089.5719056292082,840.5717323833969,526.1590411485598,675.1882235289264,578.4507923619238,225.41947462908615,1263.184430343182,563.7376532297678,279.3607021262927,194.66660035803534
2008-02-01,1438.0583333333332,4372.90333429812,57016.95785324447,6381.692430863308,3427.0993417181803,5561.431211771556,13406.97372106432,14137.748864384434,9729.108949144585,1584.384448700699,14118.771528880732,3145.1715268883595,2414.6427726183374,1744.457328721451,1099.349272705342,2785.0892326355624,1345.6769466109797,570.6081977710736,4316.8345666708055,1101.6611625742648,848.8810236507264,530.7174260360621,681.4002535991111,583.5665030395671,228.07146194712513,1280.3799657143443,572.6150757377503,282.7888178778659,196.9046101516028
2008-03-01,1438.0583333333332,4391.928427617591,57291.190956568025,6422.079517568824,3440.333340910478,5591.656503016104,13460.771106600068,14215.971363196926,9768.45069765808,1593.2531271942366,14216.613272285931,3172.4711385577066,2431.691644999999,1754.6453747418316,1104.8187586046365,2806.963263883207,1352.7699643043156,575.5217294092237,4357.614987046203,1113.6298455033568,857.0934323531542,535.2173103522272,687.5353956703129,588.6172737579245,230.6966959284684,1297.448202262241,581.4480758008292,286.18384159024436,199.11958894269904
2008-04-01,1438.0583333333332,4410.534637067178,57560.09578980626,6461.939158335015,3453.22040920143,5621.378156436695,13513.256522923186,14292.923392165518,9806.843513677315,1602.0398802375735,14313.552287738448,3199.533894435538,2448.5593875364143,1764.7325143402704,1110.2580341916942,2828.620829032455,1359.8077479645071,580.3726208378192,4397.917799331292,1125.4779765683272,865.2096235162411,539.6593744217895,693.5943741464166,593.6038298406997,233.29471162390814,1314.385735003523,590.2346986322697,289.54522258055704,201.31110216678786
2008-05-01,1438.0583333333332,4428.723778852163,57823.68841503992,6501.274124813116,3465.759184684455,5650.599300161567,13564.430764410265,14368.612768305438,9844.288493812988,1610.7539755843038,14409.652544204986,3226.3687672157707,2465.2564080359743,1774.7284601851466,1115.6743578796684,2850.0718605140664,1366.7987147900544,585.1623353041099,4437.750677216987,1137.2061158482766,873.2308793987104,544.0450729565054,699.5786377336973,598.5276359756881,235.86538217916376,1331.190239837941,598.9730648000449,292.8727247243151,203.47906813441722
2008-06-01,1438.0583333333332,4446.499140520041,58082.00358420166,6540.087801717611,3477.950645102315,5679.323942719857,13614.301281966378,14443.049423575168,9880.79134860036,1619.400805392817,14504.95152207266,3252.981176551413,2481.789417111535,1784.6390830328276,1121.0710123944061,2871.3226716052277,1373.7473559844402,589.8925495999047,4477.1227730042765,1148.8151533356554,881.1587580346343,548.3760637270319,705.4898746839087,603.3903736231393,238.40863185601077,1347.8596631988119,607.6614080209607,296.16617183106916,205.62345149077163
2008-07-01,1438.0583333333332,4463.864942325927,58335.08799309027,6578.383965426784,3489.797280813829,5707.556649252294,13662.879788394974,14516.24462816099,9916.360738715517,1627.9835624004718,14599.471849009626,3279.374594267697,2498.163053143435,1794.468073703464,1126.44905437347,2892.3775696411326,1380.655941479965,594.5650511097365,4516.044106812832,1160.3062097657216,888.9949926087221,552.6541042373525,711.3299108993365,608.1938381919626,240.92444136799548,1364.3922451693475,616.2980822099935,299.4254533783964,207.7442682129619
2008-08-01,1438.0583333333332,4480.82604764855,58582.99664434098,6616.166665752755,3501.3026457398805,5735.302368283626,13710.180964988282,14588.210575031464,9951.007376896483,1636.503984598705,14693.226433748667,3305.551233989081,2514.380587340881,1804.2176769272633,1131.808113025323,2913.239551849348,1387.5252860180665,599.1816686763227,4554.525152639806,1171.6805681501817,896.7414224556675,556.8809827567061,717.1006407258423,612.939869875086,243.41284982590727,1380.786529289309,624.8815653650322,302.65052692530514,209.84158717306522
2008-09-01,1438.0583333333332,4497.387785304795,58825.79060885856,6653.440153846155,3512.4710789250034,5762.566325926239,13756.221664021374,14658.960126260103,9984.743474574916,1644.9627754237479,14786.22133963497,3331.512426643628,2530.4443119858947,1813.889102978199,1137.146850800109,2933.9106859583394,1394.3551858450392,603.7442223662233,4592.576532985388,1182.9396217092776,904.3999412202584,561.0584686617199,722.8039757644383,617.6303032634701,245.87395416665237,1397.0413623624402,633.4104609849186,305.8414180145431,211.91552919632625
2008-10-01,1438.0583333333332,4513.55583073836,59063.535524020066,6690.2088342481675,3523.307516344587,5789.3539554376575,13801.020372830146,14728.506644144336,10017.582370276848,1653.359874202451,14878.457617752383,3357.2588537998436,2546.3557846091326,1823.482791268088,1142.463264050645,2954.392347870995,1401.1447019512332,608.2544860958196,4630.208786787314,1194.0848326525318,911.9724565047528,565.1882759431944,728.441805862402,622.2669297286131,248.30790666906242,1413.1558865237505,641.8834974783456,308.9982181164194,213.966264259923
2008-11-01,1438.0583333333332,4529.336121613862,59296.30052310674,6726.477230974236,3533.8173557708838,5815.6708473594945,13844.596831197792,14796.863871677711,10049.538264512774,1661.6946452506138,14969.93257663359,3382.790705591386,2562.1159953070655,1832.9985939520811,1147.754894183572,2974.6853833494474,1407.892358999429,612.7141598465603,4667.432191875505,1205.1176989550254,919.4608580449789,569.2720365175634,734.0159691837279,626.8514693276502,250.71491103726453,1429.129525361444,650.2995259257497,312.12108105589436,215.99400734253513
2008-12-01,1438.0583333333332,4544.734795100252,59524.15743706508,6762.24996238919,3544.0063553162004,5841.522712577335,13886.971745698509,14864.045843998047,10080.626021985565,1669.9660176478862,15060.640711700706,3408.1077941725644,2577.725488431211,1842.4359113322696,1153.0189828480552,2994.7902247742236,1414.5962924944913,617.1248493763885,4704.256630116861,1216.039727400253,926.8669925932066,573.3112811746981,739.5282294129197,631.3855501593955,253.0952174516103,1444.961965591956,658.6575165016741,315.21021829511824,217.99901334355343
2009-01-01,1438.0583333333332,4559.758139638863,59747.180178500115,6797.53172191489,3553.88055463722,5866.915353971198,13928.166569021017,14930.066820424736,10110.861018892181,1678.1725926195465,15150.574412322714,3433.2096388634454,2593.1844550050564,1851.7937958132875,1158.2525892763376,3014.7069792179072,1421.2543615271343,621.4880519388861,4740.691486955292,1226.85241171991,934.1926442549843,577.3074266104037,744.980258730042,635.870693701067,255.4491169237284,1460.6531355578059,666.9565538258587,318.26589339009485,219.98157141812408
2009-02-01,1506.9083333333333,4579.873554165474,60033.70837191061,6837.805936215011,3568.892005121458,5897.327521089355,13987.289569911602,15008.625267219164,10153.894518188548,1686.3126145975104,15239.723910309871,3458.095532188017,2608.4928052147657,1861.0710340593264,1163.4523650705428,3034.4354970951895,1427.864062084531,625.8048200994476,4776.744113742842,1237.5571439811174,941.4393346573106,581.2614523526383,750.3733440034802,640.30801864885,257.7766283495958,1476.2023435962346,675.1958314791957,321.2881336071217,221.94175016032202
2009-03-01,1506.9083333333333,4599.5660106460455,60314.80099870307,6877.563685187673,3583.519081871258,5927.248839806479,14045.026125940005,15085.945812795078,10195.9314424565,1694.421234579753,15328.338342528456,3482.802022256422,2623.6874438098007,1870.3030743398267,1168.652012212586,3054.0127658858987,1434.4597894441633,630.077104614918,4812.425786268477,1248.1554789096383,948.6090579080599,585.1752000316302,755.709530444893,644.6994143593386,260.0787537377123,1491.6116614040602,683.3746197963583,324.27787037420023,223.88041749578912
2009-04-01,1506.9083333333333,4618.835396029452,60590.453542730225,6916.806918851873,3597.7587078515226,5956.681111049331,14101.370276481339,15162.033105777251,10236.968026689421,1702.5114776737018,15416.513214134222,3507.344276524832,2638.7837289789604,1879.5036494140825,1173.8622386202107,3073.4543141260515,1441.0535287963794,634.3063011242054,4847.746299047106,1258.6493745879766,955.7037948836382,589.0499812900005,760.9904931423804,649.0463540189046,262.35552324102025,1506.8806933112921,691.4923418127315,327.23518446101104,225.79764379652914
2009-05-01,1506.9083333333333,4637.68376632437,60860.688822247255,6955.538478248973,3611.6111909422098,5985.627429048614,14156.32579663996,15236.89489834965,10277.007262693412,1710.5875241048625,15504.282362384318,3531.72869836213,2653.788140375687,1888.6775333274747,1179.0851357548383,3092.766849649841,1447.6484808094874,638.4943791981665,4882.718426939724,1269.0411464433587,962.7259628168707,592.8876675967385,766.2184335289974,653.3508373555911,264.60734669821113,1522.010156027777,699.5484956008318,330.16050077419726,227.69381295453707
2009-06-01,1506.9083333333333,4656.114385790798,61125.54497750152,6993.761698699842,3625.078758081045,6014.091601952642,14209.90193815373,15310.5406561668,10316.055938656624,1718.6505983295551,15591.659245550392,3555.9588602768235,2668.704236880497,1897.8265412621915,1184.3198979412007,3111.954203066106,1454.2449077940166,642.6433424114457,4917.355300402394,1279.333237683546,969.6780577551981,596.6901587742722,771.3956037780893,657.6148999998419,266.834669144801,1537.0009864814888,707.5426890336614,333.0542901090352,229.56933819399106
2009-07-01,1506.9083333333333,4674.131312447551,61385.07027213538,7031.480240292658,3638.1649155249206,6042.07790360938,14262.111581529942,15382.980963031503,10354.12335569938,1726.700246721692,15678.645796691264,3580.0367238292206,2683.5338941940386,1906.9507967145498,1189.5641488248227,3131.018555048487,1460.8414313584617,646.7551552717631,4951.66996005264,1289.5281425675562,976.5625789824844,600.4593104761192,776.5242325079097,661.8405402468074,269.0379703986302,1551.8543402229973,715.4746394441137,335.91706857615753,231.4246618040955
2009-08-01,1506.9083333333333,4691.739170789309,61639.32023231767,7068.697995857364,3650.8740935668266,6069.590938454716,14312.970216416461,15454.227196960564,10391.220620272401,1734.7349169727295,15765.236405556861,3603.9631745063098,2698.277853797787,1916.0493031717626,1194.8145540471203,3149.9609771023534,1467.4356259587962,650.8316964784073,4985.675065347828,1299.6283539672731,983.3819784017668,604.1968882970446,781.6064761455048,666.0296720578318,271.21776247724836,1566.5715810142626,723.3441709887045,338.7493948377188,233.26025271059137
2009-09-01,1506.9083333333333,4708.943009253232,61888.35584571898,7105.41903382426,3663.211420771062,6096.635557409731,14362.49529796919,15524.291328614445,10427.360197877038,1742.7522920264046,15851.420192861864,3627.738320087238,2712.936033049423,1925.1202722500054,1200.0671776545673,3168.781734860926,1474.0243629332958,654.8747271293514,5019.3826901236835,1309.6363243623725,990.1386238780561,607.9045370345164,786.644384770092,670.184092949297,273.3745855398204,1581.154264265334,731.151210305851,341.5518658119226,235.07660260773943
2009-10-01,1506.9083333333333,4725.748202705474,62132.2423244962,7141.647559496984,3675.1825674859856,6123.216800757084,14410.705803617751,15593.185784430128,10462.555606002756,1750.7495092569382,15937.182489278252,3651.3616809908062,2727.5077255246856,1934.161338542633,1205.3177155970407,3187.4804826629174,1480.6040367032165,658.885869147976,5052.804177441626,1319.554435956592,996.8347721148564,611.5837602930965,791.6398778665435,674.3054620625632,275.50900282848795,1595.6041161390556,738.8957808681469,344.3251112976752,236.87422114474532
2009-11-01,1506.9083333333333,4742.160381538122,62371.04820236445,7177.3878871329525,3686.7936306368674,6149.339856886213,14457.621908740886,15660.923347800892,10496.821189628467,1758.7233162879354,16022.505877492033,3674.8323226496195,2741.991742014546,1943.169712283955,1210.5616594776964,3206.0563996082738,1487.1707251700045,662.8665912973489,5085.950038639909,1329.3849776325562,1003.4725486844376,615.2359077352845,796.594727488706,678.3952858015754,277.62159497882743,1609.9230097463567,746.5779963458593,347.06978787472553,238.653630546945
2009-12-01,1506.9083333333333,4638.661450595499,62603.03704226647,7092.733617914902,4174.815656392674,6055.2260945884345,14383.911188716469,15727.517084411706,10530.171949646738,1766.6701876784346,16107.37096603255,3698.1489532144087,2756.3865157193386,1952.142293847806,1215.79441608349,3224.508290493796,1493.7203089952757,666.8182010577566,5118.829886824188,1339.1301273176853,1010.053933699722,618.8621682022404,801.5105472177061,682.4549093290799,279.7129539977017,1624.1129395905605,754.1980532480749,349.78657237098486,240.41535997379864
2010-01-01,1506.9083333333333,4536.105803460998,62827.49868824192,7008.367102664361,4655.289282110836,5961.615199392781,14310.517609499755,15792.980283831117,10562.623407282023,1774.7614376700415,16192.987008665194,3721.4883608512387,2770.86753239443,1961.2514143338392,1221.183318988014,3243.0125923318506,1500.4223520957735,670.7418411201559,5151.452397804653,1348.7919387661937,1016.5807520584548,622.4635674152457,806.3887857581302,686.4855126864717,281.78367715045437,1638.1759952128166,761.7562230697092,352.47615513885364,242.15993985379998
2010-02-01,1591.9791666666667,4434.645195208352,63128.38951668353,6924.356082574485,5161.022512608642,5868.6036878503755,14254.488207003009,15874.234362888503,10611.039468550114,1783.0632083771063,16279.829676989288,3744.924002166442,2785.506363862687,1970.5646070019002,1226.7888664073625,3261.64215150104,1507.3404776727532,674.6412139623826,5183.842229808339,1358.3753957916251,1023.0576188309669,626.0436514162767,811.2334976437864,690.4908521632995,283.83406230320514,1652.1134382067419,769.2528441406803,355.1389109679499,243.8876207949067
2010-03-01,1591.9791666666667,4334.384793086859,63420.23562735919,6840.749474704512,5657.315769096831,5776.260358969505,14198.899705643687,15954.254135972325,10658.371389885442,1791.6537090277386,16368.46245666871,3768.5430168405633,2800.387599114311,1980.1615619393174,1232.68297770605,3280.483201460963,1514.5503905797625,678.5223732358454,5216.037167100566,1367.8872398700166,1029.4910894575992,629.6083853025284,816.0510785506491,694.4770006839291,285.8654028483676,1665.9296279437326,776.6883644209571,357.7762809056119,245.59957976879627
2010-04-01,1591.9791666666667,4235.403793288636,63702.84209251247,6757.585887881261,6143.725100142607,5684.638732053612,14143.83671161213,16033.040957995081,10704.610909539135,1800.563501887798,16459.117021445272,3792.3863928993646,2815.549253761956,1990.074744697371,1238.8883195848084,3299.575631097439,1522.07917751653,682.3918303026489,5248.079567248814,1377.3357323210516,1035.888878203029,633.1640634004955,820.8485207457385,698.450542275851,287.8781349555934,1679.6266032410383,784.0634708283342,360.38880694379674,247.296190513314
2010-05-01,1591.9791666666667,4137.76414199738,63976.10794490425,6674.8971888614105,6619.936022538819,5593.782271631339,14089.37018457301,16110.600020938711,10749.758114363598,1809.801395136071,16551.87416178519,3816.473856599151,2831.0078069090023,2000.3148457891764,1245.4060028978931,3318.9379364606784,1529.932317993218,686.257106894503,5280.017826105221,1386.7301157061243,1042.25967084626,636.7179949088135,825.6338728464136,702.4190649031058,289.8731783637603,1693.208047050972,791.3790439431856,362.9775373828233,248.97828736120272
2010-06-01,1591.9791666666667,4041.515208876089,64239.994326719,6592.710391584373,7085.725452119355,5503.72716537704,14035.559668506268,16186.938643882282,10793.8177963736,1819.3661454651212,16646.745162963074,3840.815388369162,2846.769807580786,2010.8825095063169,1252.2272641237203,3338.578774676938,1538.105273241034,690.1258674581567,5311.901700594084,1396.080054562568,1048.6124662719797,640.2775980235881,830.4154047817075,706.3903094960846,291.8516184938333,1706.6783977100974,798.6362176110749,365.54370034521924,250.64686125996954
2010-07-01,1591.9791666666667,3946.6966467476313,64494.50801940191,6511.048798480506,7540.939792168054,5414.50400899605,13982.455350927801,16262.06554366022,10836.797878421676,1829.2499711753862,16743.69604945455,3865.414496884938,2862.835218833125,2021.7718007392352,1259.3372042347848,3358.5002674603456,1546.5870901267342,694.005622570768,5343.780522882967,1405.3953368673247,1054.9562767108125,643.8501051814516,835.2013086493029,710.3718729033071,293.8147095819239,1720.0428706230832,805.8363906111553,368.08870945774163,252.30306097226187
2010-08-01,1591.9791666666667,3853.3403002386035,64739.69120842803,6429.932751640157,7985.48060432397,5326.138920054807,13930.0996433284,16335.990439763811,10878.708549078307,1839.4404644089695,16842.660675964238,3890.269940302889,2879.1991963344994,2032.9720813862014,1266.7168652374162,3378.699746550573,1555.3623817436867,697.9035195094714,5375.701916741009,1414.685651878759,1061.2999076943142,647.4423571468102,839.9994830179161,714.3709974937384,295.76386711112275,1733.3074370885242,812.9812275220106,370.6141586762602,253.94818377913114
2010-09-01,1591.9791666666667,3761.471560977489,64975.614444475905,6349.380158253919,8419.294489445765,5238.654320830198,13878.5283868241,16408.723809573406,10919.561718571056,1849.9218329829916,16943.54916364078,3915.3768127576805,2895.8532230296,2044.469224278578,1274.3445894526333,3399.170860658048,1564.412620481243,701.8261910892606,5407.710847384971,1423.960417780023,1067.6517905587496,651.060656571995,844.8173727241137,718.3944186608329,297.70065234384447,1746.4787708060114,820.0726509643814,373.12180885220175,255.58365864558343
2010-10-01,1591.9791666666667,3671.110375598405,65202.37147316061,6269.406875354265,8842.365550108587,5152.069514462021,13827.771789519515,16480.276722842795,10959.370645275063,1860.6757853803865,17046.253868791617,3940.7273024441183,2912.7859081870374,2056.2464766364815,1282.1969845822814,3419.904351068869,1573.7170604924377,705.7796480943495,5439.848920694893,1433.2286464164188,1074.0198542855976,654.7106659501466,849.6618502797548,722.4482556686244,299.6267511532134,1759.564170324275,827.1128269288465,375.6135680914083,257.21102415080605
